utc_timestamp,Price_Day_Ahead_EUR_per_MWh,Load_MW,Supply_MW,Wind_Generation_MW,Solar_Generation_MW,temperature
2023-01-30T00:00:00+0200,43.8,40030.33,14812.03,2162,2038,23.4
2023-01-30T01:00:00+0200,101.92,34422.38,28705.0,4526,2988,17.6
2023-01-30T02:00:00+0200,104.44,49362.54,36515.1,8600,1529,9.0
2023-01-30T03:00:00+0200,46.92,38462.9,37361.95,7300,4080,1.8
2023-01-30T04:00:00+0200,94.4,16225.93,37884.7,2469,230,34.9
2023-01-30T05:00:00+0200,98.67,17709.25,50836.13,8233,4272,15.0
2023-01-30T06:00:00+0200,134.98,23127.16,45702.37,7035,4087,15.4
2023-01-30T07:00:00+0200,108.47,31636.65,47465.41,6531,2784,-5.0
2023-01-30T08:00:00+0200,134.16,23685.53,20593.26,1903,1795,13.1
2023-01-30T09:00:00+0200,117.03,43463.65,46197.17,2879,2271,22.1
2023-01-30T10:00:00+0200,93.64,33120.28,42206.32,813,556,0.6
2023-01-30T11:00:00+0200,84.74,41732.32,36699.16,5879,2813,6.4
2023-01-30T12:00:00+0200,100.68,43804.21,28264.34,6054,1735,-7.7
2023-01-30T13:00:00+0200,135.81,14475.2,38298.13,8982,2277,-1.2
2023-01-30T14:00:00+0200,35.6,13864.55,37922.33,8166,4493,15.6
2023-01-30T15:00:00+0200,127.66,48878.55,35241.8,7924,4804,-2.7
2023-01-30T16:00:00+0200,67.98,19368.68,17829.08,8613,88,33.5
2023-01-30T17:00:00+0200,103.5,41304.22,34038.67,7634,4731,-9.4
2023-01-30T18:00:00+0200,118.99,47098.26,49558.44,4763,1719,-1.3
2023-01-30T19:00:00+0200,124.69,36169.16,17509.49,9641,3719,34.0
2023-01-30T20:00:00+0200,36.41,18394.1,18558.37,5493,2823,-2.3
2023-01-30T21:00:00+0200,111.82,40696.14,48260.46,8091,3393,1.3
2023-01-30T22:00:00+0200,114.29,31612.08,28654.89,2597,4953,26.0
2023-01-30T23:00:00+0200,59.43,32091.97,14728.65,6507,2188,9.9
2023-01-31T00:00:00+0200,46.82,32990.29,37671.96,6741,888,20.5
